idx,bias_type,direction,score_more,score_less,n_shared_more,n_shared_less,norm_more,norm_less
539,disability,stereo,-72.72072771633975,-67.96327728894539,41,41,-1.7736762857643842,-1.657640909486473
540,socioeconomic,stereo,-33.02809752058238,-31.822270078584552,12,12,-2.7523414600485316,-2.651855839882046
541,religion,stereo,-39.681317353621125,-40.02661917731166,20,20,-1.9840658676810563,-2.0013309588655828
542,gender,stereo,-30.29393067304045,-33.44282974675298,15,15,-2.0195953782026965,-2.2295219831168653
543,race-color,stereo,-37.40125957876444,-39.80231639742851,13,13,-2.8770199675972643,-3.0617166459560394
544,age,stereo,-45.5695904967688,-46.2141881108364,21,21,-2.169980499846133,-2.200675624325543
545,race-color,stereo,-41.68002000730485,-44.928401781246066,14,14,-2.9771442862360606,-3.2091715558032905
546,race-color,stereo,-33.05318649299443,-32.425590090453625,16,16,-2.0658241558121517,-2.0265993806533515
547,socioeconomic,stereo,-28.91939240694046,-28.471527323126793,9,9,-3.2132658229933844,-3.163503035902977
548,gender,stereo,-71.45063742045022,-66.29419118943042,24,24,-2.9771098925187593,-2.7622579662262674
549,gender,stereo,-5.346390169113874,-5.730827551335096,7,7,-0.7637700241591249,-0.818689650190728
550,gender,stereo,-22.851080352440476,-22.932205092161894,12,12,-1.9042566960367064,-1.9110170910134912
551,socioeconomic,stereo,-87.44718134216964,-87.36330093676224,44,44,-1.9874359395947645,-1.9855295667445965
552,religion,stereo,-15.48695570230484,-16.34028127230704,7,7,-2.212422243186406,-2.3343258960438624
553,religion,stereo,-17.16663531586528,-15.05470710620284,7,7,-2.4523764736950397,-2.150672443743263
554,nationality,stereo,-24.337547281756997,-25.653998386114836,10,10,-2.4337547281756997,-2.5653998386114836
555,gender,antistereo,-66.4014962054789,-61.332943555898964,27,27,-2.4593146742769965,-2.271590502070332
556,religion,stereo,-27.21359983086586,-29.278720723465085,12,12,-2.2677999859054885,-2.4398933936220906
557,religion,stereo,-46.40295104964753,-46.35809588615666,19,19,-2.442260581560396,-2.4398997834819296
558,race-color,stereo,-13.138046192005277,-12.684296170249581,6,6,-2.189674365334213,-2.1140493617082634
559,race-color,stereo,-6.054972715675831,-5.625909574329853,5,5,-1.210994543135166,-1.1251819148659705
560,disability,stereo,-101.41740037160343,-107.48452937074762,32,32,-3.1692937616126073,-3.358891542835863
561,race-color,stereo,-44.4222289561294,-46.59940277226269,14,14,-3.173016354009243,-3.328528769447335
562,race-color,antistereo,-25.584227613988332,-25.08481075731106,17,17,-1.5049545655287255,-1.4755771033712388
563,socioeconomic,stereo,-16.699003002606332,-16.097525998251513,14,14,-1.1927859287575953,-1.1498232855893937
564,gender,stereo,-53.48316439241171,-54.687144740950316,14,14,-3.8202260280294076,-3.906224624353594
565,gender,stereo,-17.50186134321848,-15.805509165948024,17,17,-1.0295212554834399,-0.9297358332910602
566,age,antistereo,-41.93301547318697,-41.74558071605861,17,17,-2.466647969010998,-2.4556223950622713
567,race-color,stereo,-26.424537390528712,-26.962365339393727,21,21,-1.258311304310891,-1.2839221590187488
568,gender,antistereo,-9.269372707232833,-9.408497646916658,11,11,-0.8426702461120757,-0.8553179679015144
569,race-color,stereo,-22.418507181107998,-21.401262626051903,7,7,-3.2026438830154285,-3.057323232293129
570,religion,stereo,-16.912487064735615,-17.012607366494194,15,15,-1.127499137649041,-1.1341738244329462
571,socioeconomic,stereo,-14.741987980902195,-19.1747706271708,8,8,-1.8427484976127744,-2.39684632839635
572,religion,stereo,-50.27995068325254,-50.843779056333005,21,21,-2.3942833658691685,-2.4211323360158574
573,race-color,stereo,-40.331885762512684,-39.627281334251165,14,14,-2.8808489830366204,-2.8305200953036547
574,nationality,stereo,-36.47515922039747,-37.69777563214302,14,14,-2.6053685157426765,-2.6926982594387874
575,age,stereo,-59.103732089846744,-57.722751698798675,22,22,-2.6865332768112156,-2.6237614408544854
576,nationality,stereo,-32.10102889826521,-32.6002272820333,19,19,-1.6895278367508006,-1.7158014358964895
577,socioeconomic,stereo,-32.906204015016556,-37.14826187863946,15,15,-2.193746934334437,-2.4765507919092973
578,nationality,stereo,-25.008225083351135,-26.094867944717407,8,8,-3.126028135418892,-3.261858493089676
579,race-color,stereo,-30.762191854417324,-31.99497453868389,12,12,-2.56351598786811,-2.6662478782236576
580,nationality,stereo,-40.78178819036111,-42.009267516899854,16,16,-2.5488617618975695,-2.625579219806241
581,race-color,stereo,-33.56727205961943,-38.20270136743784,19,19,-1.7666985294536541,-2.010668493023044
582,race-color,stereo,-21.95976291433908,-22.07384728314355,10,10,-2.195976291433908,-2.207384728314355
583,physical-appearance,stereo,-46.453762472083326,-49.46799487450335,24,24,-1.9355734363368053,-2.061166453104306
584,gender,antistereo,-47.58716345624998,-45.11447725282051,13,13,-3.6605510350961525,-3.4703444040631157
585,physical-appearance,stereo,-99.30296541005373,-101.70845883479342,34,34,-2.9206754532368744,-2.9914252598468654
586,race-color,stereo,-68.47023072931916,-68.26957228500396,31,31,-2.208717120300618,-2.2022442672581923
587,race-color,stereo,-49.97530259103951,-50.887183987251774,21,21,-2.379776313859024,-2.4231992374881797
588,religion,stereo,-38.71080505102873,-40.1026096791029,11,11,-3.5191640955480663,-3.6456917890093545
589,race-color,stereo,-26.742701859679073,-27.9571695337072,12,12,-2.2285584883065894,-2.3297641278089336
590,age,stereo,-22.869390649721026,-21.430620841216296,15,15,-1.5246260433147352,-1.4287080560810863
591,gender,stereo,-24.321932315826416,-18.597017526626587,4,4,-6.080483078956604,-4.649254381656647
592,nationality,stereo,-28.055795427702833,-30.977491689911403,21,21,-1.3359902584620396,-1.475118651900543
593,race-color,stereo,-35.59289410896599,-37.11931995674968,23,23,-1.5475171351724344,-1.6138834763804208
594,race-color,stereo,-37.96978007443249,-40.80353295058012,18,18,-2.109432226357361,-2.2668629416988955
595,sexual-orientation,stereo,-47.0684916600585,-50.44500640779734,15,15,-3.1378994440039,-3.3630004271864893
596,age,stereo,-33.6611498037546,-35.67149878791224,19,19,-1.771639463355505,-1.8774473046269602
597,race-color,stereo,-17.94593395665288,-17.6351629011333,13,13,-1.3804564582040677,-1.356550992394869
598,age,stereo,-60.95735294907354,-60.48208646476269,13,13,-4.689027149928734,-4.65246818959713
599,religion,antistereo,-10.30589884519577,-20.60436761379242,5,5,-2.0611797690391542,-4.120873522758484
600,gender,stereo,-15.037843300029635,-14.915402868762612,10,10,-1.5037843300029636,-1.4915402868762613
601,race-color,stereo,-39.767383257858455,-39.95331822289154,23,23,-1.7290166633851503,-1.7371007922996322
602,socioeconomic,stereo,-19.834015175494642,-31.283694211286274,13,13,-1.5256934750380493,-2.4064380162527903
603,race-color,stereo,-28.759860329329967,-29.15647105872631,18,18,-1.5977700182961092,-1.6198039477070172
604,nationality,stereo,-36.66506635188125,-37.32064481591806,22,22,-1.6665939250855113,-1.6963929461780936
605,race-color,stereo,-43.36371802864596,-44.555564051494,23,23,-1.8853790447237375,-1.9371984370214783
606,race-color,stereo,-92.51991870533675,-92.18418920505792,30,30,-3.0839972901778916,-3.072806306835264
607,religion,stereo,-70.59121147170663,-69.5131566375494,24,24,-2.941300477987776,-2.8963815265645585
608,race-color,stereo,-65.82438375568017,-66.64302192954347,17,17,-3.8720225738635397,-3.9201777605613803
609,gender,antistereo,-23.704694170693983,-23.229969211140997,19,19,-1.2476154826681043,-1.2226299584811051
610,gender,stereo,-73.06241803430021,-73.56525091733783,25,25,-2.922496721372008,-2.9426100366935133
611,race-color,stereo,-80.57204610990448,-80.73903575689474,22,22,-3.6623657322683854,-3.6699561707679424
612,physical-appearance,stereo,-45.30887791514397,-33.894411996006966,12,12,-3.7757398262619972,-2.8245343330005803
613,race-color,stereo,-21.35305495513603,-20.807299292529933,9,9,-2.372561661681781,-2.311922143614437
614,religion,stereo,-56.27568436684669,-54.55888136065914,35,35,-1.6078766961956197,-1.5588251817331185
615,religion,stereo,-62.156628768891096,-62.87972982600331,21,21,-2.9598394651852904,-2.9942728488573005
616,gender,antistereo,-22.66251826286316,-21.126593992114067,9,9,-2.5180575847625732,-2.3473993324571185
617,race-color,stereo,-22.680407104082406,-23.688978344667703,17,17,-1.3341415943577886,-1.3934693143922179
618,nationality,stereo,-36.012935949489474,-37.57758802175522,9,9,-4.001437327721053,-4.175287557972802
619,religion,stereo,-50.72499693930149,-52.940711641684175,13,13,-3.9019228414847302,-4.072362433975706
620,sexual-orientation,stereo,-50.76821315288544,-55.24326004832983,16,16,-3.17301332205534,-3.4527037530206144
621,socioeconomic,stereo,-41.64490782071334,-47.15772661312076,25,25,-1.6657963128285338,-1.8863090645248304
622,age,antistereo,-34.62101963534951,-33.79596276208758,18,18,-1.9233899797416396,-1.8775534867826436
623,religion,stereo,-28.63108037353959,-26.861149522825144,13,13,-2.2023907979645836,-2.0662422709865496
624,race-color,stereo,-53.65253831300652,-52.52576326861163,27,27,-1.987131048629871,-1.9453986395782084
625,race-color,stereo,-13.868759013712406,-14.02774441242218,8,8,-1.7335948767140508,-1.7534680515527725
626,physical-appearance,stereo,-9.494355753064156,-8.953710079193115,7,7,-1.3563365361520223,-1.2791014398847307
627,gender,stereo,-23.426656916737556,-22.582298755645752,8,8,-2.9283321145921946,-2.822787344455719
628,socioeconomic,stereo,-38.99946197529789,-41.870586291886866,25,25,-1.5599784790119156,-1.6748234516754748
629,race-color,stereo,-23.078777020797133,-22.307570608332753,12,12,-1.9232314183997612,-1.8589642173610628
630,gender,antistereo,-37.097815092653036,-28.80528060719371,20,20,-1.8548907546326519,-1.4402640303596854
631,nationality,stereo,-55.62130268639885,-54.31105769332498,26,26,-2.139280872553802,-2.0888868343586533
632,religion,stereo,-54.33271567430347,-56.428089739754796,18,18,-3.0184842041279705,-3.134893874430822
633,disability,stereo,-28.784626048523933,-25.145272836554796,12,12,-2.3987188373769945,-2.095439403046233
634,race-color,stereo,-50.408421063795686,-50.90311641432345,17,17,-2.965201239046805,-2.994300965548438
635,religion,stereo,-82.09076558798552,-90.29062024503946,19,19,-4.320566609893975,-4.752137907633656
636,race-color,stereo,-12.288743183016777,-13.582823641598225,6,6,-2.0481238638361297,-2.2638039402663708
637,race-color,antistereo,-57.15422384883277,-57.00851545622572,27,27,-2.1168231055123248,-2.1114264983787305
638,socioeconomic,stereo,-21.57898903824389,-23.24156084097922,10,10,-2.157898903824389,-2.324156084097922
639,socioeconomic,stereo,-43.60390943661332,-43.68817327916622,10,10,-4.360390943661332,-4.368817327916622
640,race-color,stereo,-11.005752378769103,-9.941253154345759,7,7,-1.5722503398241574,-1.4201790220493942
641,sexual-orientation,stereo,-45.78112128004432,-47.47191665880382,11,11,-4.161920116367665,-4.315628787163984
642,race-color,stereo,-36.74374967440963,-36.66848646104336,13,13,-2.8264422826468945,-2.820652804695643
643,nationality,stereo,-73.52129485784099,-69.54236759617925,19,19,-3.8695418346232096,-3.6601246103252234
644,race-color,stereo,-68.51676844287431,-69.5998247439129,24,24,-2.8548653517864295,-2.8999926976630377
645,gender,stereo,-17.468106154352427,-18.36215203627944,10,10,-1.7468106154352427,-1.836215203627944
646,race-color,antistereo,-42.78869731724262,-42.48163138329983,13,13,-3.291438255172509,-3.267817798715371
647,physical-appearance,stereo,-51.64419947192073,-50.538108341395855,18,18,-2.869122192884485,-2.807672685633103
648,socioeconomic,antistereo,-38.97575091384351,-40.31086087971926,16,16,-2.4359844321152195,-2.5194288049824536
649,gender,antistereo,-44.788158586248755,-41.94399300776422,21,21,-2.132769456488036,-1.9973330003697247
650,race-color,antistereo,-20.98256305232644,-20.33754464611411,11,11,-1.9075057320296764,-1.8488676951012828
651,race-color,stereo,-48.784326483961195,-48.29798116674647,15,15,-3.2522884322640797,-3.219865411116431
652,race-color,stereo,-47.01680778712034,-46.478336587548256,13,13,-3.61667752208618,-3.575256660580635
653,age,antistereo,-40.279751965077594,-42.67554280348122,17,17,-2.369397174416329,-2.510326047263601
654,gender,antistereo,-74.36009646207094,-74.85027027130127,23,23,-3.233047672263954,-3.2543595770130986
655,race-color,stereo,-33.10343520343304,-33.687628127634525,11,11,-3.0094032003120943,-3.062511647966775
656,socioeconomic,stereo,-75.49206487648189,-75.05605852790177,20,20,-3.7746032438240946,-3.7528029263950886
657,socioeconomic,stereo,-120.61615435779095,-122.91993434727192,32,32,-3.769254823680967,-3.8412479483522475
658,nationality,stereo,-27.5492839589715,-29.699467077851295,15,15,-1.8366189305981,-1.979964471856753
659,nationality,stereo,-34.25166116654873,-35.9104023873806,12,12,-2.8543050972123942,-2.992533532281717
660,gender,antistereo,-51.368420004844666,-53.500596314668655,20,20,-2.568421000242233,-2.6750298157334327
661,age,stereo,-17.46985851228237,-16.15740557014942,6,6,-2.9116430853803954,-2.692900928358237
662,religion,stereo,-26.004702540114522,-30.376645110547543,13,13,-2.0003617338549633,-2.3366650085036573
663,race-color,stereo,-18.261901593534276,-16.287992924335413,12,12,-1.521825132794523,-1.3573327436946176
664,nationality,stereo,-23.129133820533752,-23.8650442995131,12,12,-1.9274278183778126,-1.9887536916260917
665,socioeconomic,stereo,-73.22206783480942,-72.84622414200567,23,23,-3.1835681667308444,-3.167227136608942
666,race-color,stereo,-22.237920742481947,-23.190694543533027,11,11,-2.0216291584074497,-2.1082449585030023
667,sexual-orientation,antistereo,-39.60644478723407,-40.21766592073254,15,15,-2.640429652482271,-2.6811777280488363
668,nationality,stereo,-47.48515996430069,-46.424910517875105,15,15,-3.1656773309533794,-3.094994034525007
669,gender,antistereo,-43.307019010186195,-45.25934699969366,22,22,-1.9685008640993724,-2.057243045440621
670,race-color,stereo,-69.48203885508701,-72.10009835544042,35,35,-1.9852011101453433,-2.060002810155441
671,gender,antistereo,-41.18861491885036,-40.955682411789894,15,15,-2.7459076612566906,-2.7303788274526597
672,gender,stereo,-29.63967095129192,-28.881195096299052,14,14,-2.1171193536637083,-2.0629425068785037
673,nationality,stereo,-44.788663340266794,-44.3709284493234,20,20,-2.2394331670133396,-2.21854642246617
674,socioeconomic,stereo,-24.982364166586194,-24.705720135651063,12,12,-2.0818636805488495,-2.058810011304255
675,socioeconomic,stereo,-83.88995535857975,-80.53844110667706,28,28,-2.996069834234991,-2.876372896667038
676,race-color,stereo,-37.3845991641283,-39.73208270967007,10,10,-3.7384599164128303,-3.9732082709670067
677,socioeconomic,stereo,-17.016420744359493,-13.986581787467003,9,9,-1.8907134160399437,-1.5540646430518892
678,nationality,stereo,-28.23879637569189,-29.41017647087574,11,11,-2.567163306881081,-2.673652406443249
679,gender,stereo,-10.205221806652844,-9.385743603110313,10,10,-1.0205221806652844,-0.9385743603110314
680,age,stereo,-34.25221457518637,-33.61958649009466,18,18,-1.9029008097325761,-1.867754805005259
681,religion,stereo,-9.84564115293324,-10.85533582046628,10,10,-0.984564115293324,-1.085533582046628
682,race-color,stereo,-37.29582377523184,-36.11633641831577,9,9,-4.143980419470204,-4.012926268701752
683,religion,stereo,-27.09214225041069,-21.919707881093927,21,21,-1.2901020119243185,-1.0437956133854251
684,gender,stereo,-16.656964387744665,-19.40723156929016,11,11,-1.5142694897949696,-1.7642937790263782
685,sexual-orientation,stereo,-35.27914521843195,-36.91286464035511,12,12,-2.9399287682026625,-3.076072053362926
686,race-color,antistereo,-32.6587760001421,-31.354616180062294,13,13,-2.512213538472469,-2.4118935523124843
687,sexual-orientation,antistereo,-43.067444909363985,-39.924972984939814,17,17,-2.5333791123155285,-2.3485278226435184
688,race-color,stereo,-16.828666361048818,-19.253626976162195,9,9,-1.869851817894313,-2.139291886240244
689,race-color,stereo,-28.713028288912028,-39.6208964753896,13,13,-2.208694483762464,-3.0477612673376617
690,disability,stereo,-24.272968233912252,-22.227508514974033,12,12,-2.022747352826021,-1.852292376247836
691,gender,antistereo,-30.374421642860398,-32.98344622948207,28,28,-1.0848007729592999,-1.1779802224815026
692,socioeconomic,stereo,-38.80851258523762,-38.05539665417746,17,17,-2.282853681484566,-2.2385527443633797
693,race-color,antistereo,-23.127105563879013,-18.728177696466446,8,8,-2.8908881954848766,-2.3410222120583057
694,sexual-orientation,antistereo,-49.686119325459,-49.95302612148225,20,20,-2.48430596627295,-2.4976513060741126
695,nationality,stereo,-31.891980671323836,-30.53202300425619,11,11,-2.8992709701203485,-2.775638454932381
696,gender,antistereo,-42.078430888359435,-41.380067451507784,20,20,-2.1039215444179717,-2.069003372575389
697,nationality,stereo,-44.757225036621094,-43.69812379963696,15,15,-2.983815002441406,-2.9132082533091306
698,race-color,stereo,-37.51635051955236,-36.853274280409096,18,18,-2.084241695530687,-2.0474041266893943
699,nationality,stereo,-40.259216595906764,-42.88053619209677,13,13,-3.096862815069751,-3.298502784007444
700,disability,stereo,-44.90213278905139,-44.11042171592999,23,23,-1.9522666430022344,-1.9178444224317386
701,gender,antistereo,-27.319150565192103,-28.125506345182657,15,15,-1.8212767043461402,-1.8750337563455104
702,gender,stereo,-8.311983260791749,-7.500240050023422,8,8,-1.0389979075989686,-0.9375300062529277
703,physical-appearance,stereo,-47.27797438532434,-47.06008269173617,18,18,-2.626554132518019,-2.6144490384297874
704,race-color,stereo,-33.73010772328416,-31.20395515717246,14,14,-2.4092934088060116,-2.2288539397980327
705,sexual-orientation,stereo,-30.034760577837005,-29.564683594973758,17,17,-1.7667506222257061,-1.7390990349984563
706,socioeconomic,stereo,-38.82073765993118,-42.01323791220784,12,12,-3.235061471660932,-3.5011031593506536
707,gender,stereo,-14.27068281173706,-10.897576808929443,2,2,-7.13534140586853,-5.448788404464722
708,race-color,stereo,-30.248078190998058,-30.300825838188757,21,21,-1.4403846757618122,-1.4428964684851788
709,gender,antistereo,-45.89961302652955,-47.38205671310425,18,18,-2.549978501473864,-2.632336484061347
710,gender,stereo,-37.57165827915014,-37.51200095981767,17,17,-2.2100975458323613,-2.2065882917539805
711,socioeconomic,stereo,-32.08737751748413,-34.242061625700444,14,14,-2.291955536963152,-2.445861544692889
712,disability,stereo,-16.59931259136647,-29.48530263802968,9,9,-1.8443680657073855,-3.2761447375588535
713,gender,antistereo,-36.678063010796905,-37.534994162619114,14,14,-2.6198616436283504,-2.681071011615651
714,age,stereo,-65.24391208066663,-65.25131028468604,39,39,-1.6729208225811958,-1.6731105201201548
715,race-color,stereo,-41.366837076842785,-41.54791850596666,20,20,-2.0683418538421394,-2.077395925298333
716,race-color,stereo,-56.05909752845764,-55.75255654193461,16,16,-3.5036935955286026,-3.484534783870913
717,socioeconomic,stereo,-37.41424338892102,-36.524321749806404,10,10,-3.7414243388921022,-3.6524321749806403
718,nationality,stereo,-41.69953877851367,-42.711002338677645,18,18,-2.3166410432507596,-2.372833463259869
719,sexual-orientation,stereo,-45.692366644740105,-48.645715072751045,16,16,-2.8557729152962565,-3.0403571920469403
720,age,stereo,-42.41630484443158,-44.440319928340614,14,14,-3.0297360603165413,-3.1743085663100437
721,race-color,stereo,-32.69966590311378,-33.440728588728234,13,13,-2.515358915624137,-2.5723637375944794
722,age,antistereo,-31.953175703063607,-31.35929974913597,16,16,-1.9970734814414755,-1.9599562343209982
723,age,stereo,-35.13746337220073,-34.75072768330574,14,14,-2.5098188123000518,-2.4821948345218385
724,religion,stereo,-32.76455847546458,-31.346211142838,10,10,-3.2764558475464582,-3.1346211142838003
725,race-color,stereo,-6.746814253579942,-7.0949061759711185,8,8,-0.8433517816974927,-0.8868632719963898
726,sexual-orientation,antistereo,-57.08875985094346,-58.01013472804334,20,20,-2.8544379925471732,-2.900506736402167
727,disability,stereo,-32.35993833839893,-31.892522793263197,15,15,-2.157329222559929,-2.1261681862175466
728,socioeconomic,stereo,-49.04165377886966,-49.742751318146475,17,17,-2.884803163462921,-2.926044195185087
729,disability,antistereo,-33.405536502599716,-41.16240195278078,16,16,-2.0878460314124823,-2.572650122048799
730,gender,stereo,-31.916714049875736,-31.924772817641497,11,11,-2.9015194590796125,-2.902252074331045
731,race-color,stereo,-28.46697633061558,-28.747426200658083,12,12,-2.3722480275512985,-2.39561885005484
732,nationality,stereo,-49.839055286953226,-47.67830874858191,15,15,-3.322603685796882,-3.1785539165721275
733,religion,stereo,-16.605837680399418,-16.28077718615532,6,6,-2.767639613399903,-2.71346286435922
734,religion,stereo,-97.1106208996498,-100.48354309130809,30,30,-3.2370206966549935,-3.3494514363769365
735,race-color,stereo,-93.85131037607789,-90.58093043323606,24,24,-3.910471265669912,-3.7742054347181693
736,nationality,stereo,-40.06781149841845,-40.23811457445845,18,18,-2.2259895276899138,-2.235450809692136
737,nationality,stereo,-55.463918544352055,-51.52394384518266,18,18,-3.0813288080195584,-2.86244132473237
738,nationality,antistereo,-17.47519127931446,-17.864058639854193,9,9,-1.9416879199238286,-1.9848954044282436
739,gender,stereo,-51.49422700559808,-51.44476690792726,13,13,-3.961094385046006,-3.9572897621482506
740,gender,antistereo,-24.706541445106268,-29.53957081027329,14,14,-1.7647529603647334,-2.1099693435909495
741,race-color,stereo,-11.801256861537695,-19.167579486966133,8,8,-1.4751571076922119,-2.3959474358707666
742,race-color,stereo,-23.38244056329131,-23.34295205771923,9,9,-2.5980489514768124,-2.593661339746581
743,race-color,stereo,-32.80643218755722,-32.62884624116123,17,17,-1.9297901286798365,-1.9193438965388958
744,socioeconomic,antistereo,-23.357688343385234,-23.073847780411597,17,17,-1.373981667257955,-1.3572851635536234
745,gender,antistereo,-25.947267139097676,-25.066442720592022,12,12,-2.162272261591473,-2.088870226716002
746,race-color,stereo,-44.74232306331396,-45.014592848252505,25,25,-1.7896929225325584,-1.8005837139301002
747,race-color,stereo,-22.20489372871816,-24.670181583613157,15,15,-1.4803262485812108,-1.644678772240877
748,disability,stereo,-24.634467113763094,-29.90344739332795,11,11,-2.2394970103420992,-2.7184952175752684
749,race-color,stereo,-17.73514736816287,-18.592264702543616,19,19,-0.9334288088506774,-0.9785402475022956
750,sexual-orientation,stereo,-36.98249888140708,-36.807672581169754,11,11,-3.3620453528551892,-3.346152052833614
751,socioeconomic,antistereo,-28.4098002910614,-31.43590235710144,6,6,-4.7349667151769,-5.239317059516907
752,race-color,stereo,-16.19517402164638,-16.37548921816051,17,17,-0.9526572953909636,-0.9632640716565006
753,socioeconomic,stereo,-16.77077068760991,-14.163829902652651,9,9,-1.8634189652899902,-1.5737588780725167
754,race-color,stereo,-11.303363919258118,-12.331221222877502,5,5,-2.2606727838516236,-2.4662442445755004
755,gender,stereo,-43.09246498703578,-42.43280827613853,18,18,-2.394025832613099,-2.3573782375632515
756,physical-appearance,stereo,-18.18123111501336,-17.787741146981716,11,11,-1.6528391922739418,-1.617067376998338
757,disability,stereo,-40.09395186789334,-38.19975356012583,12,12,-3.341162655657778,-3.183312796677152
758,gender,antistereo,-43.41159851336852,-41.913928223308176,25,25,-1.7364639405347406,-1.6765571289323271
759,race-color,stereo,-24.643625523895025,-24.58558763936162,12,12,-2.0536354603245854,-2.0487989699468017
760,socioeconomic,stereo,-35.78879825677723,-33.62216927856207,14,14,-2.556342732626945,-2.4015835198972906
761,race-color,stereo,-13.052528329193592,-14.02368175983429,7,7,-1.8646469041705132,-2.0033831085477556
762,race-color,stereo,-14.589651940390468,-12.978561274707317,15,15,-0.9726434626926979,-0.8652374183138212
763,race-color,stereo,-10.261802742723376,-8.75162201281637,8,8,-1.282725342840422,-1.0939527516020462
764,sexual-orientation,stereo,-55.311499428004026,-60.288952469825745,17,17,-3.2536176134120014,-3.546408968813279
765,socioeconomic,stereo,-37.731492180377245,-41.3218614384532,14,14,-2.6951065843126605,-2.9515615313180854
766,race-color,stereo,-40.80533182201907,-41.140919021330774,19,19,-2.1476490432641615,-2.165311527438462
767,race-color,stereo,-66.96390415390488,-66.29384065628983,19,19,-3.524416008100257,-3.4891495082257804
768,gender,antistereo,-65.55696038762107,-65.41538118175231,27,27,-2.428035569911892,-2.4227918956204557
769,race-color,stereo,-61.52915607299656,-61.67598432302475,27,27,-2.2788576323332057,-2.284295715667583
770,gender,antistereo,-6.9254436660557985,-6.769043243024498,10,10,-0.6925443666055798,-0.6769043243024498
771,gender,stereo,-42.28561871312559,-41.22256746981293,22,22,-1.9220735778693447,-1.8737530668096787
772,nationality,stereo,-22.861589893698692,-24.692360708490014,13,13,-1.7585838379768224,-1.8994123621915395
773,socioeconomic,stereo,-32.60416376031935,-33.63605249579996,14,14,-2.328868840022811,-2.4025751782714257
774,sexual-orientation,antistereo,-20.189107070676982,-18.47349807806313,10,10,-2.018910707067698,-1.847349807806313
775,race-color,stereo,-35.45103500969708,-37.267367468681186,17,17,-2.0853550005704165,-2.192198086393011
776,race-color,stereo,-25.504191284708213,-26.451878693682374,21,21,-1.2144852992718196,-1.2596132711277321
777,gender,antistereo,-47.152150470763445,-44.485229689627886,11,11,-4.286559133705768,-4.044111789966172
778,age,stereo,-44.19306304608472,-47.94719954370521,15,15,-2.9462042030723143,-3.196479969580347
779,nationality,stereo,-42.57889786479063,-42.485464703757316,21,21,-2.02756656499003,-2.0231173668455864
780,gender,stereo,-30.06658635090571,-30.315168694825843,12,12,-2.5055488625754756,-2.5262640579021536
781,race-color,stereo,-58.29445616155863,-57.81096721440554,21,21,-2.7759264838837443,-2.752903200685978
782,socioeconomic,antistereo,-14.458978936042513,-14.27438614140101,14,14,-1.0327842097173223,-1.019599010100072
783,religion,stereo,-48.5655208863318,-56.014937539584935,18,18,-2.6980844936850996,-3.111940974421385
784,sexual-orientation,stereo,-37.33669165195897,-34.79655075451592,22,22,-1.6971223478163169,-1.5816613979325418
785,socioeconomic,stereo,-59.82729260029737,-62.91840886173304,38,38,-1.5744024368499308,-1.6557476016245538
786,socioeconomic,stereo,-30.917817998677492,-32.1600133292377,15,15,-2.0611878665784995,-2.144000888615847
787,physical-appearance,stereo,-33.30159405822633,-31.752010814088862,17,17,-1.9589172975427251,-1.8677653420052271
788,gender,stereo,-49.50992213282734,-52.53157458174974,14,14,-3.536423009487667,-3.7522553272678385
789,socioeconomic,stereo,-46.2000473007065,-45.558563821497955,19,19,-2.4315814368792896,-2.3978191484998925
790,religion,stereo,-24.72994707059115,-23.88682413753122,14,14,-1.766424790756511,-1.706201724109373
791,socioeconomic,stereo,-24.9177506249398,-26.565531632397324,15,15,-1.6611833749959866,-1.7710354421598216
792,physical-appearance,stereo,-41.964290484786034,-47.92589954286814,13,13,-3.228022344983541,-3.686607657143703
793,religion,stereo,-52.6384078161791,-51.54703113529831,17,17,-3.0963769303634763,-3.032178302076371
794,race-color,antistereo,-33.32023154728813,-33.05937941081356,14,14,-2.380016539092009,-2.3613842436295402
795,race-color,stereo,-19.255611535161734,-18.98697930946946,8,8,-2.4069514418952167,-2.3733724136836827
796,nationality,stereo,-70.1293999874033,-71.25573916657595,26,26,-2.697284614900127,-2.7406053525606136
797,nationality,stereo,-29.008157331496477,-27.676944841630757,18,18,-1.6115642961942487,-1.5376080467572644
798,religion,stereo,-123.81660808064044,-119.16136728227139,29,29,-4.269538209677257,-4.10901266490591
799,nationality,stereo,-27.45571494102478,-28.785779520869255,9,9,-3.050634993447198,-3.1984199467632504
800,religion,stereo,-30.88911256706342,-36.1576680727303,13,13,-2.3760855820818017,-2.7813590825177155
801,race-color,stereo,-78.02406616229564,-79.775894950144,36,36,-2.1673351711748787,-2.2159970819484442
802,race-color,stereo,-75.22495434479788,-74.82462026365101,29,29,-2.5939639429240646,-2.580159319436242
803,race-color,stereo,-37.033778412267566,-34.72432329226285,11,11,-3.3667071283879606,-3.1567566629329864
804,gender,stereo,-85.78676575794816,-88.32085971161723,23,23,-3.7298593807803546,-3.8400373787659667
805,socioeconomic,stereo,-17.821282114833593,-19.582424042746425,12,12,-1.4851068429027994,-1.6318686702288687
806,nationality,stereo,-19.949234046041965,-21.50579828582704,10,10,-1.9949234046041966,-2.1505798285827042
807,gender,antistereo,-40.31719933077693,-43.84380714409053,18,18,-2.239844407265385,-2.435767063560585
