Stage,Architecture,Model_Size,Hidden_Size,Seed,Unique_Parameters,Total_Parameters,Effective_Depth,Shared_Ratio,Dataset,Category,Loop_Depth,Mean_Preference_Rate,Std_Preference_Rate,Mean_Effect_Size,Trajectory_Shape,Timestamp
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,8,0.5714285714285714,0.5135525910130955,0.06627800354832093,OSCILLATING,2026-07-29T02:08:32.108869Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,8,0.3333333333333333,0.5,-0.2693313876787821,OSCILLATING,2026-07-29T02:08:32.109052Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,10,0.47474747474747475,0.5006277144706722,-0.29524314705405624,OSCILLATING,2026-07-29T02:08:32.109824Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,10,0.4626865671641791,0.5023688795899496,-0.36611364695409004,OSCILLATING,2026-07-29T02:08:32.110491Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,10,0.6190476190476191,0.49761335152811925,0.26654045543973415,OSCILLATING,2026-07-29T02:08:32.110691Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,10,0.5,0.5067117097095317,-0.023720071396814132,OSCILLATING,2026-07-29T02:08:32.110894Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,10,0.7142857142857143,0.4879500364742666,0.2335201047715687,OSCILLATING,2026-07-29T02:08:32.111079Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,10,0.2916666666666667,0.4643056214875365,-1.1916900946034326,OSCILLATING,2026-07-29T02:08:32.111263Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,10,0.5833333333333334,0.5149286505444373,-0.1838355269148458,AMPLIFYING,2026-07-29T02:08:32.111445Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,10,0.6666666666666666,0.5163977794943223,0.40116563108232306,OSCILLATING,2026-07-29T02:08:32.111628Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,10,0.42857142857142855,0.5135525910130955,-0.03405199269005532,OSCILLATING,2026-07-29T02:08:32.111821Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,10,0.2222222222222222,0.44095855184409843,-1.264759294523133,OSCILLATING,2026-07-29T02:08:32.112004Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,ALL,12,0.5353535353535354,0.5000128183764265,0.5581740144462075,OSCILLATING,2026-07-29T02:08:32.112765Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,0,12,0.47761194029850745,0.5032683769612476,0.18398303239829358,OSCILLATING,2026-07-29T02:08:32.113415Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,1,12,0.6190476190476191,0.49761335152811925,0.6142177365772012,OSCILLATING,2026-07-29T02:08:32.113606Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,2,12,0.47368421052631576,0.506009406240056,0.51530299621563,OSCILLATING,2026-07-29T02:08:32.113799Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,3,12,1.0,0.0,3.72080520976479,OSCILLATING,2026-07-29T02:08:32.113985Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,4,12,0.3333333333333333,0.48154341234307685,-1.1769216197791845,OSCILLATING,2026-07-29T02:08:32.114168Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,5,12,0.75,0.45226701686664544,3.3539640183742363,AMPLIFYING,2026-07-29T02:08:32.114355Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,6,12,0.6666666666666666,0.5163977794943223,3.2630416847144565,OSCILLATING,2026-07-29T02:08:32.114533Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,7,12,0.7142857142857143,0.4688072309384954,0.5606749345522775,OSCILLATING,2026-07-29T02:08:32.114739Z
stage3,HyperloopBERT,base,768,42,86471227,86471227,12,0.5,Multi-CrowS-Pairs,8,12,0.5555555555555556,0.5270462766947299,0.026302262131745618,OSCILLATING,2026-07-29T02:08:32.114949Z
